Age,Income,Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Yearly_equip_failure,Techie,Contacts,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Reliability,Options,Respectfulness,Courteous,Listening,Responses,Solutions,Replacements,Churn,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_No service,"Education_9th Grade to 12th Grade, No Diploma",Education_Associate's Degree,Education_Bachelor's Degree,Education_Doctorate Degree,Education_GED or Alternative Credential,Education_Master's Degree,Education_No Schooling Completed,Education_Nursery School to 8th Grade,Education_Professional School Degree,Education_Regular High School Diploma,"Education_Some College, 1 or More Years, No Degree","Education_Some College, Less than 1 Year",Employment_Full Time,Employment_Part Time,Employment_Retired,Employment_Student,Employment_Unemployed,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Prefer not to answer
80,103311.26,20.31163945,162.443765,2056.386979,9.33803434,0,0,1,1,0,1,1,1,1,0,0,3,4,4,5,5,5,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
20,33186.785,6.998814446,180.2362145,1067.373076,12.24404403,1,0,1,1,1,0,0,1,0,1,0,5,2,6,6,6,3,4,3,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
69,58077.38,14.46288204,222.7999248,1806.135733,10.82210354,1,0,1,0,0,0,1,1,1,1,1,5,3,4,4,3,3,2,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,43466.35,11.13472066,182.8863727,1397.701335,14.2128601,0,0,1,1,1,0,0,1,0,1,0,4,3,4,2,3,3,4,4,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,23289.77,2.542296644,220.3400058,3382.424,12.58013188,0,0,1,1,1,0,0,1,0,1,1,2,3,3,5,3,2,4,3,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
25,49158.49,36.19603,170.9110193,1886.531937,11.2210066,0,0,1,1,0,0,1,0,0,0,1,4,3,3,3,4,4,4,3,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,3805.84,22.79214163,205.7639543,2294.781131,15.66159152,2,0,0,0,1,0,1,1,0,1,0,3,2,4,4,4,3,3,3,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
71,52616.27,3.823689744,203.7817651,826.3438621,5.535347323,1,0,2,1,1,0,1,1,0,1,0,2,4,2,4,2,3,5,3,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
53,30550.42,10.77094687,245.0660727,3382.424,8.06201289,0,0,1,1,1,1,1,0,0,1,1,4,3,2,4,3,3,3,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
56,12154.01,13.08671185,170.9069787,1436.793746,13.04270304,2,0,0,1,1,0,1,0,1,1,0,3,5,3,2,2,4,4,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
42,30649.31,14.76468813,173.540759,1963.332683,13.73417339,2,0,2,0,1,0,0,0,1,0,1,3,5,4,2,3,4,3,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
33,31417.33,9.473091121,194.3065983,1324.164906,11.35797937,0,0,0,1,1,0,0,1,1,1,0,2,4,2,3,2,2,2,2,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
47,55861.19,5.197446331,135.5831384,704.9375603,13.82441538,0,0,1,1,0,0,0,0,0,1,0,4,3,3,4,3,4,4,4,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53,9044.26,6.577552683,194.0043524,3382.424,12.83804501,1,0,3,1,1,0,0,1,0,0,1,4,2,3,4,4,3,4,4,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
63,33186.785,3.174571918,158.0420478,377.0810282,8.357284687,0,0,1,1,0,0,0,0,1,0,1,2,3,3,3,3,4,3,4,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
53,33186.785,17.88002366,113.2171506,1606.489936,8.32819175,0,0,0,1,0,0,0,0,0,0,0,3,3,3,3,4,3,3,3,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
67,12527.51,13.12190056,175.1031837,1431.409396,10.54819139,0,1,2,1,0,1,1,0,1,1,0,3,3,5,3,4,5,4,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
56,35499.06,23.34617699,162.9713747,2253.85247,7.664895103,0,1,3,1,0,1,1,0,0,1,0,4,4,3,5,3,6,5,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
24,33186.785,6.311709178,137.0944878,1353.29384,9.418424281,0,1,1,1,1,0,0,1,0,0,0,3,3,3,3,3,5,5,4,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
79,51237.28,12.58298231,276.0538352,1701.457566,11.53243433,0,0,3,1,1,0,1,1,0,1,1,4,1,4,4,4,4,5,4,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
61,33186.785,7.120096363,128.4032505,3382.424,6.746267321,1,0,1,1,0,0,0,0,0,0,1,5,3,5,4,4,4,3,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,11014.98,9.344886869,209.8844788,1403.270091,8.809358115,0,1,2,1,0,0,1,0,1,1,1,4,3,4,4,4,4,4,4,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53,33186.785,22.37815032,146.6848887,2603.903672,15.77290448,0,1,1,1,1,0,1,0,0,0,0,2,3,4,4,3,5,4,5,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
53,26130.78,4.799514433,242.8850241,1256.287854,4.767299756,0,0,2,1,1,0,1,1,0,1,1,3,3,4,5,5,4,4,2,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
65,36478.21,10.04672315,116.2578796,980.9935923,8.525291338,0,1,2,1,0,0,1,0,1,0,0,4,3,3,4,4,2,2,3,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
35,54533.63,8.156552837,187.3140137,1347.869205,8.601294241,1,0,2,1,0,0,0,1,0,1,1,3,4,3,3,4,4,4,4,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
31,37103.18,7.992791229,149.3564756,1127.267848,11.94399076,1,0,3,1,1,0,0,1,0,1,0,5,5,1,2,2,2,2,3,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
34,74679.84,7.231032028,125.3158375,1269.836202,12.00354554,1,0,0,1,1,0,0,0,0,0,0,3,4,5,4,4,4,3,3,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
68,95028.57,4.627672042,221.1091638,1038.745378,7.023897487,0,0,0,1,1,0,0,1,0,1,1,3,4,3,3,3,3,3,3,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,34281.1,10.05306287,172.9731248,1531.155367,12.24142125,0,0,0,0,1,0,1,1,1,0,0,2,5,3,4,3,5,5,4,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
53,36240.81,4.171044392,118.9763446,991.2441024,8.145156606,1,0,0,1,0,1,0,1,1,0,0,3,3,4,4,5,4,4,5,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
32,9515.64,4.568682641,219.2776188,3382.424,7.469785397,0,0,4,1,1,0,0,1,0,1,1,4,3,5,3,1,2,1,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
47,125814.88,6.085030507,168.9164634,1162.332926,39.69685071,1,0,0,1,0,0,0,1,0,0,1,2,4,4,3,2,3,3,4,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,12995.68,2.730250735,161.8238002,577.1157824,13.23580565,1,0,1,1,0,0,0,0,1,0,1,6,3,6,5,4,3,3,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
70,33186.785,8.574901206,184.5090853,1442.974877,1.870075975,0,0,1,1,1,0,1,0,1,1,0,4,4,2,1,3,2,3,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
41,87354.99,9.743201772,253.2506431,1577.208717,5.90315482,0,0,0,1,1,0,0,1,0,1,1,4,4,4,4,5,5,5,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
59,76567.85,9.482919033,141.1274081,886.9398744,33.93054202,0,0,1,1,0,0,0,0,0,0,0,4,4,4,5,4,4,5,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
53,33186.785,8.447988841,179.0707979,1065.06443,6.249019913,0,0,0,1,1,0,1,1,0,0,0,4,5,2,3,3,4,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
70,33186.785,36.19603,202.6966552,951.886985,2.37365872,0,0,0,1,1,0,1,0,0,0,1,4,3,4,3,2,3,3,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,31600.92,7.251397592,196.0942607,1404.435534,3.600274015,0,0,2,1,1,0,1,1,1,1,0,1,7,3,4,3,4,6,6,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
75,74638.78,14.64011644,255.0383823,3382.424,6.430566138,1,0,3,0,1,1,0,1,0,1,1,4,3,4,2,5,3,3,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
26,32652.3,11.71637124,177.3716663,3382.424,9.805488063,1,1,0,1,1,0,0,1,1,1,0,4,4,4,4,4,5,4,5,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
25,63650.54,4.13273503,170.2282529,700.7343179,11.63315076,1,0,1,1,1,0,0,1,1,0,0,3,4,3,3,3,4,3,4,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,28622.6,36.19603,192.516315,513.237305,11.37533904,0,0,1,1,1,0,1,0,0,1,0,4,4,2,4,2,4,5,3,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,33186.785,3.303030246,184.2688987,3382.424,13.11560931,2,0,0,1,0,0,1,1,0,0,1,5,2,4,4,4,4,4,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
31,19800.81,5.15825129,140.0646925,3382.424,10.41519664,1,0,2,1,0,0,0,1,0,0,1,4,2,3,4,3,5,5,5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53,35954.77,3.237560234,136.8705643,819.4195269,13.12456536,0,0,1,1,0,0,1,0,0,0,1,3,2,3,4,2,4,4,3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
53,36342.31,2.733109234,217.4503781,882.1160656,15.38702472,0,0,2,1,1,0,1,1,1,1,0,4,3,5,5,3,5,4,4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
74,33186.785,3.180102025,210.2222873,724.7803356,12.05074151,0,0,1,1,0,0,1,0,1,1,1,4,2,2,3,2,2,2,3,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
49,23204.98,15.85983755,104.6070477,3382.424,9.823213453,0,0,2,0,0,0,0,0,0,0,0,2,4,5,4,3,5,4,5,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
47,35302.52,11.73724209,263.0255063,1668.199119,14.42972975,1,0,1,1,1,0,1,0,0,1,1,4,4,3,2,2,2,3,2,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
20,33186.785,7.006240694,154.5935618,1124.353152,16.73300387,0,0,2,1,0,1,1,0,1,0,1,3,6,4,4,4,6,5,5,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
26,60398.06,5.562130367,173.2698122,3382.424,9.200556985,0,0,2,1,1,1,0,0,1,0,1,3,3,3,5,3,3,3,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
72,8115.88,14.53027663,219.0979664,1637.201426,7.873925555,1,0,0,1,0,0,0,0,1,1,1,5,3,4,4,4,2,3,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
41,33858.66,5.905906389,162.6872403,951.8524406,10.73651517,0,1,0,1,0,1,1,0,0,1,0,3,5,4,4,4,5,5,4,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False
26,29950.47,3.260462654,184.2411228,1248.097652,11.6225905,1,0,2,1,1,1,1,0,0,0,1,3,4,4,4,4,3,4,3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
55,49421.69,18.91276578,217.1759217,2220.255405,9.985758463,0,0,3,1,1,1,1,1,0,0,1,5,4,3,3,4,4,4,3,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
46,33186.785,14.25617986,220.8670688,1669.202417,9.261203343,1,0,2,1,0,0,0,0,1,1,1,4,2,5,3,4,3,4,4,0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
87,15388.32,7.983887266,188.8828828,990.0555076,9.06736268,2,1,1,1,0,0,0,0,1,1,1,3,4,4,4,2,4,4,3,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
