Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
903,1.0,53.0,"9th Grade to 12th Grade, No Diploma",Student,6424.15,Female,No,33.66054506,8,3,1,One year,Fiber Optic,13.17849974,175.0828129,1328.747604,3,4,4,5,3,5,3,2,False,True,False,True,True,True,False,False,False,False,False,True
916,8.0,30.0,Regular High School Diploma,Full Time,33186.785,Male,No,11.01912295,12,2,0,One year,Fiber Optic,12.91213895,111.756531,1447.711265,3,3,3,5,2,3,4,4,False,False,False,True,False,False,False,False,False,False,False,False
919,0.0,76.0,Regular High School Diploma,Student,33186.785,Male,Yes,10.27126224,10,1,1,Month-to-month,No service,5.451895614,159.7099608,765.8624235,6,6,5,4,4,5,3,7,False,False,False,True,True,False,True,False,False,True,False,True
927,1.0,53.0,Nursery School to 8th Grade,Full Time,7598.57,Male,Yes,37.01812066,17,0,0,Month-to-month,Fiber Optic,6.434280902,307.5281242,1482.558282,4,4,4,5,2,4,2,2,False,False,True,True,True,True,True,True,False,True,True,True
936,9.0,52.0,Master's Degree,Student,38119.34,Female,No,8.351228334,6,2,0,Two Year,No service,36.19603,138.7622012,1375.909262,5,4,4,3,3,4,4,3,False,False,False,True,False,False,False,True,True,False,True,True
944,1.0,54.0,Regular High School Diploma,Full Time,17773.11,Female,Yes,10.89636557,12,0,0,Two Year,DSL,10.03364243,211.1547837,1830.93361,5,5,7,3,4,4,5,4,False,False,True,True,False,False,True,False,False,True,True,True
947,10.0,20.0,Regular High School Diploma,Full Time,59153.65,Male,No,39.8654762,12,0,1,One year,Fiber Optic,1.047382039,174.0032721,641.845268,3,4,2,5,1,4,4,2,False,False,False,True,True,False,False,False,False,False,False,True
950,1.0,25.0,Bachelor's Degree,Part Time,113086.55,Prefer not to answer,No,12.41951649,16,3,1,Two Year,No service,2.253077812,149.2386503,534.5843758,4,4,4,3,3,3,3,4,False,False,True,True,True,True,True,False,False,False,False,False
954,10.0,53.0,"Some College, 1 or More Years, No Degree",Student,132139.98,Male,Yes,9.974952065,16,2,0,Month-to-month,Fiber Optic,17.34243942,256.0656776,2389.270826,3,3,3,3,3,5,4,3,False,True,False,True,False,False,True,True,True,True,True,True
957,0.0,53.0,"Some College, 1 or More Years, No Degree",Part Time,131500.47,Male,Yes,11.80754139,16,1,1,Two Year,Fiber Optic,16.66213522,219.5300045,1943.761302,5,3,4,5,2,5,5,2,False,True,True,True,False,False,False,True,False,True,True,False
966,1.0,23.0,Regular High School Diploma,Full Time,33186.785,Male,Yes,8.835603168,15,4,1,Month-to-month,DSL,11.20984456,190.5650019,2026.429158,4,5,3,3,3,6,5,6,False,True,False,True,False,True,False,False,False,True,True,True
972,8.0,53.0,Bachelor's Degree,Full Time,186035.04,Male,Yes,6.168661925,12,2,0,Month-to-month,DSL,2.258852671,233.8910909,1548.705967,3,4,5,5,2,4,3,5,False,False,False,True,True,True,False,False,True,True,True,False
985,4.0,31.0,Regular High School Diploma,Part Time,48925.7,Male,Yes,38.19933706,11,0,1,Month-to-month,Fiber Optic,19.02547148,251.965685,2323.778584,3,2,2,3,3,3,4,2,False,False,False,True,False,True,False,False,True,True,True,True
987,9.0,41.0,Bachelor's Degree,Full Time,4032.12,Female,Yes,6.504514644,5,0,1,Month-to-month,DSL,7.55918608,131.2345929,1615.988955,5,3,4,4,3,3,5,4,True,True,False,True,False,False,False,True,False,True,False,True
990,1.0,58.0,"Some College, 1 or More Years, No Degree",Retired,45252.03,Male,Yes,36.16560843,14,1,0,Month-to-month,Fiber Optic,3.079467822,248.1572403,841.9396981,3,3,4,3,4,3,5,4,False,True,False,True,False,False,False,True,False,True,True,True
997,4.0,81.0,Bachelor's Degree,Full Time,33186.785,Male,No,37.82308707,13,0,0,One year,No service,9.618627021,179.1974685,1280.37995,2,2,1,5,3,4,2,2,False,True,False,True,True,True,False,True,False,True,False,False
1000,2.0,67.0,"Some College, Less than 1 Year",Retired,154718.85,Female,Yes,10.1618691,6,0,0,Month-to-month,Fiber Optic,16.62593689,243.0378369,1919.29861,5,4,4,3,3,4,2,4,False,True,True,True,False,False,True,False,True,True,True,True
1020,0.0,84.0,Regular High School Diploma,Full Time,126236.18,Male,No,11.40583358,13,0,2,Month-to-month,Fiber Optic,36.19603,207.9759621,1604.372091,5,4,3,4,3,5,4,3,False,False,False,True,True,True,True,False,True,True,False,True
1044,5.0,78.0,"Some College, Less than 1 Year",Part Time,22247.54,Male,Yes,36.55629513,8,0,0,Month-to-month,Fiber Optic,36.19603,212.6530016,1674.078908,4,4,3,2,3,3,3,4,False,True,True,False,False,False,True,True,False,False,True,True
1046,1.0,38.0,Bachelor's Degree,Part Time,4109.71,Male,No,36.27798514,16,1,0,One year,Fiber Optic,4.486607929,215.540392,1088.786574,4,3,3,3,5,4,3,5,True,True,False,True,False,True,True,True,True,True,False,False
1061,2.0,74.0,"Some College, Less than 1 Year",Retired,60420.05,Male,Yes,36.11934076,15,2,2,One year,Fiber Optic,4.056889119,271.2552358,913.521381,3,2,2,4,2,4,3,4,False,True,False,True,False,False,True,False,True,True,True,True
1072,4.0,44.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Female,No,39.06988428,10,0,0,One year,DSL,1.929621761,136.1622905,789.5226439,5,3,5,3,3,3,4,3,False,True,False,True,False,True,False,False,True,False,False,True
1076,1.0,53.0,Master's Degree,Full Time,74719.96,Female,No,34.90383866,13,0,0,Month-to-month,No service,10.03360917,175.6356923,1091.751973,3,4,4,4,3,3,4,4,True,False,True,True,True,False,True,True,False,False,False,False
1080,1.0,21.0,Regular High School Diploma,Full Time,28727.43,Female,Yes,41.49606325,11,1,0,Month-to-month,DSL,36.19603,170.9249284,2323.477681,3,3,1,2,4,3,4,4,True,True,False,True,False,False,True,True,True,False,False,True
1082,9.0,53.0,"Some College, Less than 1 Year",Retired,33186.785,Female,No,11.33368593,16,0,0,One year,No service,2.871446409,104.615993,676.0809142,3,4,3,5,4,4,3,2,False,True,False,True,False,False,False,True,True,False,False,True
1085,0.0,53.0,Nursery School to 8th Grade,Full Time,33186.785,Female,No,39.13673036,8,0,1,Month-to-month,Fiber Optic,36.19603,232.7541481,1671.835787,3,4,3,4,4,2,2,3,False,False,False,True,True,False,True,False,False,False,True,False
1088,8.0,53.0,Bachelor's Degree,Student,11354.23,Male,No,8.842843431,18,1,0,Two Year,DSL,36.19603,189.383288,3382.424,3,4,4,3,4,2,3,2,False,True,False,True,False,True,False,False,False,True,True,False
1096,7.0,50.0,Associate's Degree,Part Time,162360.14,Female,No,12.53895287,10,0,0,One year,Fiber Optic,16.99923183,159.0346619,1761.052193,2,1,2,3,3,3,3,3,False,False,True,True,True,False,False,True,False,False,False,True
1097,3.0,53.0,Regular High School Diploma,Full Time,43677.84,Female,No,44.57821093,8,1,1,One year,Fiber Optic,8.960033031,214.7839833,1207.593093,5,5,4,6,3,5,4,4,True,True,True,True,True,True,False,True,False,True,False,False
1108,0.0,21.0,Associate's Degree,Full Time,20056.65,Female,Yes,15.91788992,9,1,3,Month-to-month,DSL,1.763317472,129.7429414,746.9528584,3,3,4,3,4,2,4,5,True,True,True,True,False,False,True,False,True,False,False,False
1115,3.0,53.0,Master's Degree,Full Time,132334.77,Male,No,13.3492891,9,0,0,One year,Fiber Optic,17.56356483,240.3377651,2136.125116,4,3,3,3,4,2,5,3,False,False,True,False,True,False,False,False,False,True,True,True
1116,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Student,70839.0,Female,No,12.65012395,7,3,4,One year,DSL,1.291871699,117.7973459,699.4793992,4,4,3,2,3,3,2,3,False,False,False,True,False,False,False,True,True,False,False,True
1117,4.0,53.0,"Some College, Less than 1 Year",Student,33186.785,Female,Yes,33.5499584,15,2,0,Month-to-month,Fiber Optic,3.638799298,270.5978755,1115.58357,4,4,3,4,3,2,2,2,False,True,False,True,False,False,True,True,False,True,True,True
1120,8.0,31.0,"9th Grade to 12th Grade, No Diploma",Student,5208.36,Male,No,6.674631757,15,2,0,Month-to-month,No service,36.19603,143.6951566,1696.540148,5,6,6,4,4,5,3,3,False,False,True,True,False,True,True,True,False,True,False,True
1127,1.0,78.0,Regular High School Diploma,Full Time,52729.59,Female,No,39.62559999,13,2,0,One year,Fiber Optic,22.16579367,143.5752192,1825.985724,3,3,3,4,3,3,3,6,False,True,True,True,False,True,False,False,False,False,False,False
1140,8.0,56.0,"Some College, Less than 1 Year",Full Time,30195.71,Male,Yes,12.04428335,12,2,0,Month-to-month,DSL,2.760208796,168.3932124,1363.377334,4,4,5,4,2,4,4,4,True,True,False,True,False,True,True,True,True,True,False,False
1149,9.0,54.0,Bachelor's Degree,Full Time,63005.71,Female,Yes,15.79164536,14,2,1,One year,Fiber Optic,1.112321784,278.2944436,1053.415573,4,2,3,4,3,2,4,4,True,True,False,True,True,True,True,False,True,True,True,True
1152,1.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Male,Yes,8.642425116,2,0,1,Month-to-month,DSL,14.87120712,153.4428839,2021.782055,1,3,1,3,4,3,2,2,False,False,False,False,False,False,True,False,True,True,False,False
1161,8.0,53.0,Associate's Degree,Full Time,33186.785,Male,No,7.991700518,6,1,0,Month-to-month,DSL,14.41890198,91.7424274,1971.551928,4,3,4,2,5,2,4,3,False,False,False,True,False,False,False,False,False,False,False,True
1166,1.0,53.0,Associate's Degree,Full Time,33186.785,Female,Yes,35.60717927,14,1,0,Month-to-month,No service,36.19603,203.2167901,2019.788427,4,4,4,4,4,3,3,4,False,False,True,True,False,False,False,False,False,True,True,False
1172,0.0,53.0,Nursery School to 8th Grade,Full Time,3551.89,Male,Yes,39.44125731,9,1,1,Month-to-month,DSL,6.126946607,270.4042393,1614.1637,3,3,4,5,4,4,3,4,False,True,False,True,True,False,True,False,False,True,True,True
1174,1.0,34.0,"Some College, Less than 1 Year",Retired,68738.07,Female,Yes,35.44308907,10,3,0,Two Year,Fiber Optic,5.679317142,290.4584019,1136.60955,2,3,3,3,5,2,3,4,False,True,False,True,True,False,True,False,False,True,True,True
1184,4.0,53.0,Associate's Degree,Full Time,33186.785,Female,Yes,44.39083123,9,0,0,Month-to-month,DSL,5.958420709,251.4594118,1648.155844,3,4,2,3,4,3,4,4,False,False,False,True,False,False,True,False,True,True,True,True
1189,1.0,77.0,Bachelor's Degree,Retired,19383.74,Female,No,6.799817706,15,2,3,Month-to-month,Fiber Optic,36.19603,156.1390811,278.9942907,3,3,3,2,6,3,2,3,True,False,True,True,True,False,False,True,False,False,False,True
1191,0.0,24.0,"Some College, 1 or More Years, No Degree",Part Time,7945.24,Male,No,41.48783975,9,0,1,One year,Fiber Optic,6.691537735,162.7941432,805.3931837,4,5,4,4,4,3,4,5,True,True,False,True,False,False,True,False,False,False,False,True
1197,9.0,53.0,Regular High School Diploma,Full Time,35524.46,Male,No,9.418608191,7,0,1,One year,DSL,19.25835701,153.0400702,2623.835938,5,4,4,6,2,6,4,5,False,False,True,True,False,False,True,True,False,True,False,True
1201,9.0,57.0,Regular High School Diploma,Full Time,32810.46,Female,No,14.3165604,7,1,1,Month-to-month,No service,1.43538042,79.11551165,367.3059091,5,5,5,2,5,4,3,3,False,True,True,True,False,False,False,False,False,False,False,True
1216,0.0,23.0,"Some College, Less than 1 Year",Full Time,15002.6,Male,No,37.23341002,13,1,0,One year,Fiber Optic,10.08463748,211.1924216,1310.382845,4,3,5,4,2,4,5,3,True,True,True,True,True,False,False,True,False,True,False,True
1228,1.0,48.0,Regular High School Diploma,Part Time,67035.46,Male,No,13.57582881,17,0,4,Two Year,Fiber Optic,3.852627275,162.7683421,720.333405,2,2,3,2,3,2,3,2,False,False,False,True,False,True,True,True,False,False,False,False
1235,4.0,53.0,"9th Grade to 12th Grade, No Diploma",Part Time,31644.7,Male,No,43.15352466,8,1,0,Month-to-month,Fiber Optic,11.96148946,254.8592213,1599.474597,3,3,4,3,4,4,5,4,False,False,True,True,True,False,True,True,True,False,True,True
1246,10.0,26.0,"Some College, 1 or More Years, No Degree",Retired,99800.11,Male,No,5.693377204,10,2,0,Two Year,Fiber Optic,10.36025557,183.2345817,1550.154506,4,4,4,3,3,3,4,3,False,True,False,True,True,False,False,False,False,True,False,True
1255,8.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Male,No,7.787737778,9,1,0,One year,DSL,14.96367107,104.5267487,1964.775503,3,3,2,2,3,3,4,3,False,False,False,True,False,False,False,False,True,False,False,False
1257,8.0,86.0,"Some College, 1 or More Years, No Degree",Part Time,81116.14,Male,No,7.78153002,14,1,0,Month-to-month,No service,17.68782231,120.4892208,1976.347042,2,2,3,5,4,3,4,3,False,False,False,False,False,True,False,True,False,True,False,False
1272,1.0,53.0,GED or Alternative Credential,Part Time,33186.785,Male,No,37.83564202,9,1,1,Month-to-month,No service,36.19603,145.0404965,1679.045392,5,5,3,4,4,4,3,6,False,True,False,True,True,True,False,False,False,False,False,True
1294,3.0,53.0,Master's Degree,Retired,27546.33,Male,No,45.90087859,11,1,0,Month-to-month,DSL,8.343625652,191.9353095,1515.532948,4,4,4,3,4,4,3,5,True,True,False,True,False,False,True,False,False,False,True,True
1297,3.0,74.0,Regular High School Diploma,Unemployed,135171.31,Female,No,5.33309079,10,0,0,One year,Fiber Optic,7.273510936,145.5043103,677.1757219,4,3,4,2,5,4,2,4,False,True,False,True,True,False,False,False,False,False,False,False
1300,0.0,53.0,"Some College, 1 or More Years, No Degree",Student,23514.45,Male,Yes,10.56654694,17,4,0,Month-to-month,DSL,11.19078648,104.8362783,1370.012453,4,3,4,4,3,2,2,4,True,False,False,True,False,False,False,False,True,False,False,True
1301,0.0,26.0,Regular High School Diploma,Full Time,121993.18,Female,No,14.63278501,10,2,0,Month-to-month,No service,16.91776871,141.3408863,3382.424,5,5,5,6,3,6,4,5,False,False,False,True,False,False,True,False,True,True,False,True
1306,10.0,53.0,GED or Alternative Credential,Full Time,33186.785,Female,No,19.24298756,13,1,3,Month-to-month,No service,8.034201127,80.27895692,961.7341695,4,3,3,1,4,5,4,2,False,False,True,True,False,False,False,False,False,False,False,False
1313,10.0,89.0,"Some College, Less than 1 Year",Full Time,80803.77,Female,No,14.1921006,11,1,0,Month-to-month,Fiber Optic,36.19603,160.5835461,1030.206721,3,3,4,4,3,5,3,4,False,False,False,True,False,False,False,True,False,False,True,False
1316,3.0,53.0,Bachelor's Degree,Unemployed,30101.28,Male,No,34.10805699,17,0,2,Two Year,No service,4.633545041,168.895193,730.1829735,5,4,4,2,4,3,5,3,False,False,True,True,False,False,False,True,True,False,True,True
1330,8.0,43.0,Regular High School Diploma,Student,55656.36,Male,Yes,13.59588875,19,1,0,Month-to-month,Fiber Optic,1.699850064,184.381312,900.3977089,2,2,3,3,4,2,2,3,False,True,False,True,False,True,True,True,False,False,True,True
1341,3.0,53.0,Bachelor's Degree,Full Time,45244.57,Male,Yes,12.98314285,12,4,0,One year,Fiber Optic,8.637184433,256.5930897,1568.344567,3,1,2,3,4,2,4,3,False,False,False,True,True,True,False,True,False,True,True,False
1343,0.0,53.0,Associate's Degree,Full Time,33186.785,Male,No,10.35749033,8,4,1,Two Year,DSL,4.861047755,143.582916,1192.174805,3,3,3,5,1,4,4,3,False,False,False,True,False,False,False,True,True,True,False,True
1366,9.0,43.0,Bachelor's Degree,Retired,54250.43,Female,Yes,9.72624252,10,0,0,Two Year,DSL,3.187512279,158.5050749,1201.898094,2,3,2,2,5,2,3,2,False,False,False,True,True,False,False,False,False,False,True,True
1370,1.0,53.0,Regular High School Diploma,Full Time,115520.53,Female,No,15.10518957,9,2,0,One year,Fiber Optic,9.941798485,150.4970324,1144.495358,6,5,4,5,2,5,4,4,True,False,True,False,False,True,True,True,False,False,False,True
1378,1.0,67.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,Yes,8.786508062,9,0,3,Month-to-month,Fiber Optic,5.791194183,158.825486,596.625449,2,4,4,3,4,3,3,3,True,True,False,True,True,True,False,False,True,False,False,False
1381,3.0,82.0,Master's Degree,Full Time,33168.88,Male,No,11.57485304,1,1,0,Month-to-month,DSL,36.19603,130.5400606,3192.755309,3,2,2,3,3,3,3,3,False,True,False,True,False,False,False,False,True,True,False,True
1387,1.0,53.0,Bachelor's Degree,Student,81622.91,Male,No,39.28864878,6,0,1,One year,No service,12.48678964,230.4122922,1733.107782,2,2,4,4,4,2,1,2,False,True,False,False,False,False,False,True,True,True,True,True
1399,0.0,84.0,Bachelor's Degree,Student,43525.94,Prefer not to answer,Yes,11.54464793,2,2,2,Month-to-month,Fiber Optic,4.32321356,185.9708194,627.3962656,4,4,4,2,3,4,4,4,False,False,False,True,True,True,False,True,False,True,False,True
1403,8.0,18.0,"Some College, 1 or More Years, No Degree",Part Time,33186.785,Female,No,8.199439701,13,0,0,Two Year,DSL,6.642819537,130.5671048,1539.452153,3,4,3,3,4,4,2,4,False,True,False,True,False,True,False,False,False,False,True,False
1415,1.0,53.0,Nursery School to 8th Grade,Retired,33186.785,Female,No,7.12541471,14,0,2,Month-to-month,Fiber Optic,3.688657724,160.6770119,557.4590468,5,4,3,5,2,8,6,5,False,True,True,True,False,False,False,False,True,False,True,True
1423,1.0,89.0,Regular High School Diploma,Full Time,33186.785,Female,Yes,35.20777513,14,1,0,Month-to-month,No service,5.68109955,166.3398417,738.9464573,3,3,3,2,5,2,1,5,True,True,True,True,False,False,True,True,False,True,False,True
1430,1.0,86.0,Bachelor's Degree,Full Time,29315.24,Male,Yes,35.43336216,10,3,0,Month-to-month,DSL,10.27733324,298.1730235,1998.877156,2,2,3,4,3,4,3,4,False,True,False,True,True,True,True,True,True,True,True,True
1436,8.0,86.0,Associate's Degree,Retired,37302.74,Female,No,9.576495362,8,0,1,Month-to-month,Fiber Optic,20.96098587,214.6438729,2252.093831,2,2,3,3,4,4,4,2,False,False,False,True,True,False,True,True,False,False,True,True
1442,9.0,63.0,Professional School Degree,Full Time,32285.99,Female,No,10.91569727,18,2,0,Two Year,Fiber Optic,19.73065009,173.9150741,2095.858312,3,3,4,4,1,5,5,5,False,False,True,False,False,False,False,True,True,False,True,True
1453,9.0,53.0,Regular High School Diploma,Full Time,106608.35,Female,No,15.79721829,14,0,0,Month-to-month,Fiber Optic,10.46452162,149.9747108,1374.793483,4,4,4,4,4,2,3,3,False,False,False,True,False,False,True,True,False,False,False,False
1461,8.0,37.0,Associate's Degree,Full Time,17255.25,Male,No,9.904971793,7,0,0,Month-to-month,DSL,36.19603,160.5768523,3382.424,3,3,2,5,3,3,3,4,False,False,False,True,True,False,True,True,False,False,False,True
1465,1.0,53.0,Professional School Degree,Student,8721.22,Female,No,9.245529102,15,4,0,Month-to-month,Fiber Optic,2.180613468,184.6359264,656.1054778,5,4,4,3,3,5,4,5,False,True,False,True,True,True,False,True,False,True,False,False
1468,9.0,33.0,Bachelor's Degree,Full Time,64397.56,Male,No,10.91088408,16,1,0,Two Year,No service,36.19603,143.9369184,1729.34277,4,3,4,4,4,4,4,4,False,False,False,True,False,True,False,True,True,False,True,True
1470,8.0,78.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,Yes,11.92943862,12,1,1,Month-to-month,Fiber Optic,36.19603,228.5049444,668.5567922,5,5,4,3,5,4,4,4,False,False,False,True,True,False,True,True,True,False,True,True
1473,1.0,32.0,Nursery School to 8th Grade,Part Time,33186.785,Female,Yes,11.39028358,23,0,0,Month-to-month,Fiber Optic,10.44223446,192.9862936,1257.976073,5,4,5,3,3,5,5,3,False,True,True,True,True,False,True,True,True,False,False,True
1477,0.0,53.0,"9th Grade to 12th Grade, No Diploma",Full Time,13867.89,Male,No,6.424598657,10,0,3,One year,No service,1.350108155,127.8936582,411.2961627,1,3,2,5,2,4,5,3,False,True,False,True,False,False,True,True,True,False,False,True
