Unnamed: 0,Children,Age,Education,Employment,Income,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Contract,InternetService,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,Techie_Yes,Port_modem_Yes,Tablet_Yes,Phone_Yes,Multiple_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes
128,0.0,53.0,Nursery School to 8th Grade,Full Time,36240.81,Male,No,8.145156606,14,0,1,Two Year,DSL,4.171044392,118.9763446,991.2441024,4,4,5,3,3,4,4,5,False,True,True,True,False,True,False,True,True,False,False,False
132,1.0,70.0,Nursery School to 8th Grade,Retired,33186.785,Female,Yes,1.870075975,14,1,0,Month-to-month,DSL,8.574901206,184.5090853,1442.974877,2,3,2,4,4,2,1,3,False,True,False,True,True,False,True,False,True,True,False,False
133,3.0,41.0,Regular High School Diploma,Full Time,87354.99,Male,Yes,5.90315482,10,0,0,Month-to-month,Fiber Optic,9.743201772,253.2506431,1577.208717,5,5,3,4,4,4,4,5,False,True,False,True,True,False,False,True,False,True,True,True
135,1.0,53.0,"Some College, Less than 1 Year",Part Time,33186.785,Male,No,6.249019913,12,0,0,Two Year,Fiber Optic,8.447988841,179.0707979,1065.06443,4,3,4,4,5,2,3,3,False,False,False,True,True,False,True,True,False,False,False,True
136,1.0,70.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Male,No,2.37365872,17,0,0,One year,Fiber Optic,36.19603,202.6966552,951.886985,3,3,3,4,3,4,3,2,False,True,True,True,True,False,True,False,False,False,True,True
138,4.0,75.0,Regular High School Diploma,Full Time,74638.78,Female,Yes,6.430566138,10,3,1,One year,Fiber Optic,14.64011644,255.0383823,3382.424,3,3,4,4,3,4,2,5,False,False,False,False,True,True,False,True,False,True,True,True
139,0.0,26.0,Bachelor's Degree,Full Time,32652.3,Female,Yes,9.805488063,9,0,1,Month-to-month,DSL,11.71637124,177.3716663,3382.424,5,4,5,4,4,4,4,4,True,False,True,True,True,False,False,True,True,True,False,False
140,4.0,25.0,Regular High School Diploma,Full Time,63650.54,Female,No,11.63315076,8,1,1,Two Year,Fiber Optic,4.13273503,170.2282529,700.7343179,4,3,4,3,4,3,3,3,False,True,False,True,True,False,False,True,True,False,False,True
141,1.0,53.0,Regular High School Diploma,Full Time,28622.6,Female,Yes,11.37533904,14,1,0,Month-to-month,Fiber Optic,36.19603,192.516315,513.237305,4,5,3,4,4,2,4,2,False,False,False,True,True,False,True,False,False,True,False,True
142,1.0,53.0,"Some College, Less than 1 Year",Full Time,33186.785,Male,No,13.11560931,15,0,2,Month-to-month,Fiber Optic,3.303030246,184.2688987,3382.424,4,4,4,5,2,4,4,4,False,False,True,True,False,False,True,True,False,False,True,False
143,3.0,31.0,"9th Grade to 12th Grade, No Diploma",Full Time,19800.81,Male,No,10.41519664,11,2,1,One year,DSL,5.15825129,140.0646925,3382.424,5,5,5,4,2,3,4,3,False,False,True,True,False,False,False,True,False,False,True,False
146,1.0,74.0,"9th Grade to 12th Grade, No Diploma",Student,33186.785,Prefer not to answer,Yes,12.05074151,17,1,0,Two Year,No service,3.180102025,210.2222873,724.7803356,2,2,3,4,2,2,3,2,False,True,True,True,False,False,True,False,True,True,True,True
147,1.0,49.0,Associate's Degree,Full Time,23204.98,Male,No,9.823213453,10,2,0,Two Year,DSL,15.85983755,104.6070477,3382.424,5,4,5,2,4,5,4,3,False,False,False,False,False,False,False,False,False,False,False,True
148,1.0,47.0,GED or Alternative Credential,Unemployed,35302.52,Male,Yes,14.42972975,16,1,1,Month-to-month,Fiber Optic,11.73724209,263.0255063,1668.199119,2,3,2,4,4,3,2,2,False,False,False,True,True,False,True,False,False,True,True,False
149,4.0,20.0,Regular High School Diploma,Unemployed,33186.785,Female,Yes,16.73300387,17,2,0,Month-to-month,No service,7.006240694,154.5935618,1124.353152,6,5,5,3,6,4,4,4,False,True,True,True,False,True,True,False,True,False,True,False
150,2.0,26.0,Regular High School Diploma,Full Time,60398.06,Female,Yes,9.200556985,10,2,0,One year,DSL,5.562130367,173.2698122,3382.424,3,3,3,3,3,3,5,3,False,False,False,True,True,True,False,False,True,False,True,False
151,2.0,72.0,"Some College, Less than 1 Year",Part Time,8115.88,Female,No,7.873925555,8,0,1,One year,Fiber Optic,14.53027663,219.0979664,1637.201426,2,3,3,5,3,4,4,4,False,False,False,True,False,False,False,False,True,True,True,True
152,1.0,41.0,"Some College, Less than 1 Year",Full Time,33858.66,Male,No,10.73651517,13,0,0,Month-to-month,Fiber Optic,5.905906389,162.6872403,951.8524406,5,5,4,3,5,4,4,4,True,False,True,True,False,True,True,False,False,True,False,False
153,1.0,26.0,Regular High School Diploma,Full Time,29950.47,Female,Yes,11.6225905,12,2,1,Month-to-month,DSL,3.260462654,184.2411228,1248.097652,3,4,3,3,4,4,4,4,False,True,True,True,True,True,True,False,False,False,True,True
154,4.0,55.0,"Some College, 1 or More Years, No Degree",Full Time,49421.69,Male,No,9.985758463,12,3,0,One year,Fiber Optic,18.91276578,217.1759217,2220.255405,4,4,3,5,4,3,3,4,False,True,False,True,True,True,True,True,False,False,True,True
155,1.0,46.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Female,No,9.261203343,11,2,1,Two Year,Fiber Optic,14.25617986,220.8670688,1669.202417,3,4,4,4,2,5,3,4,False,True,False,True,False,False,False,False,True,True,True,False
156,0.0,87.0,Associate's Degree,Part Time,15388.32,Female,Yes,9.06736268,13,1,2,One year,No service,7.983887266,188.8828828,990.0555076,4,4,3,3,4,4,4,2,True,True,False,True,False,False,False,False,True,True,True,True
157,1.0,39.0,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Male,No,7.519193234,9,2,1,Two Year,Fiber Optic,5.969967132,175.495369,967.9819136,4,5,4,4,3,3,3,5,True,False,True,True,False,True,True,False,True,True,False,True
158,0.0,53.0,GED or Alternative Credential,Full Time,47877.81,Male,Yes,11.54405238,12,0,0,Two Year,Fiber Optic,19.95277818,252.7773675,2190.259876,4,4,4,4,5,3,4,3,False,False,False,True,True,False,False,True,False,True,True,True
159,0.0,53.0,Bachelor's Degree,Full Time,46154.17,Male,No,10.22501535,13,1,0,One year,No service,14.85781115,129.8069322,1445.752781,3,4,4,1,3,4,4,4,False,True,False,True,False,True,True,True,True,False,False,False
160,0.0,50.0,"Some College, 1 or More Years, No Degree",Retired,107111.8,Female,Yes,16.4453186,12,2,0,Month-to-month,Fiber Optic,2.600063739,163.5417337,528.6553088,3,3,2,3,4,4,4,3,False,False,False,True,False,True,False,True,False,False,True,False
161,3.0,87.0,"Some College, 1 or More Years, No Degree",Full Time,10403.59,Female,Yes,9.848350148,13,2,1,Month-to-month,Fiber Optic,11.92299244,181.6357117,1296.481055,4,3,4,3,4,3,4,3,False,True,False,True,True,False,False,True,False,True,False,True
162,3.0,76.0,Regular High School Diploma,Full Time,22412.6,Female,No,10.71627075,13,0,0,Two Year,DSL,5.972864167,140.0267951,1195.393037,2,3,4,4,3,3,1,3,False,True,False,True,False,False,True,False,False,True,False,True
163,1.0,25.0,"9th Grade to 12th Grade, No Diploma",Part Time,19476.27,Female,Yes,10.26769571,13,1,0,Two Year,No service,10.87555535,199.5164467,3382.424,2,2,3,2,5,4,4,3,True,False,False,True,False,False,False,True,True,True,True,False
164,3.0,34.0,Regular High School Diploma,Unemployed,96382.76,Male,Yes,8.685938977,14,0,0,Two Year,No service,16.00330155,202.7881738,3382.424,2,2,3,4,1,4,4,4,False,True,False,True,False,True,False,True,True,True,True,False
165,1.0,46.0,GED or Alternative Credential,Full Time,28022.56,Female,No,7.612883323,11,0,1,Two Year,Fiber Optic,12.63074989,158.567181,1238.421347,4,5,5,2,3,5,4,5,False,True,False,True,False,False,False,False,True,False,True,False
166,1.0,53.0,"Some College, Less than 1 Year",Retired,33186.785,Female,No,6.868690404,7,2,0,Month-to-month,Fiber Optic,8.4944392,149.2144362,847.110799,4,3,2,3,5,2,4,2,False,True,False,True,False,False,False,False,True,True,False,True
168,3.0,58.0,Regular High School Diploma,Retired,87537.25,Male,No,8.703192042,14,0,1,Two Year,DSL,12.07358377,136.5814796,1623.045026,2,3,3,4,2,4,3,5,False,True,True,True,True,False,False,False,True,False,False,False
169,4.0,70.0,Bachelor's Degree,Student,33186.785,Male,Yes,13.6104781,12,0,0,One year,No service,10.21634248,187.906212,1479.730181,4,2,3,4,4,3,4,4,False,True,False,True,False,False,False,True,False,True,True,True
172,0.0,38.0,"Some College, 1 or More Years, No Degree",Full Time,49277.48,Female,No,11.83990902,10,1,0,One year,Fiber Optic,19.48900163,171.4896574,1974.780054,4,4,4,5,2,4,4,3,False,False,False,True,True,True,False,False,False,True,False,True
173,0.0,53.0,Bachelor's Degree,Full Time,37297.82,Female,Yes,4.278562665,11,0,0,Two Year,Fiber Optic,10.01771765,205.4608577,1261.177198,2,2,4,4,4,5,4,4,False,False,False,True,True,False,True,False,True,True,False,False
174,2.0,53.0,Bachelor's Degree,Unemployed,14928.96,Male,No,17.72745923,14,2,0,One year,Fiber Optic,7.34059599,147.6333142,939.7181324,3,4,4,2,4,3,2,3,False,True,False,True,False,False,True,True,False,False,False,False
175,3.0,66.0,Master's Degree,Full Time,33186.785,Female,Yes,12.17520352,11,3,2,Month-to-month,Fiber Optic,12.64742067,163.4094824,1357.062854,4,4,3,4,4,4,5,4,False,False,False,True,False,False,False,True,True,True,False,False
177,6.0,51.0,Bachelor's Degree,Full Time,63166.87,Female,Yes,6.716441223,11,2,0,One year,Fiber Optic,3.701557118,208.2316853,937.5863866,3,4,4,3,4,4,3,4,False,False,False,True,False,False,False,False,False,True,True,False
178,1.0,34.0,Bachelor's Degree,Full Time,11856.81,Female,No,12.96882577,14,1,0,One year,No service,2.976033785,194.0602663,830.1193011,3,2,3,3,4,4,3,4,False,False,False,True,True,False,True,True,True,False,True,True
179,1.0,53.0,Regular High School Diploma,Student,27326.79,Prefer not to answer,No,8.006243337,14,1,0,Two Year,Fiber Optic,5.522376826,175.0764532,737.8564608,3,4,2,3,4,4,4,4,False,True,False,True,False,True,True,True,False,True,False,True
180,1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,12779.23,Female,Yes,13.44168712,9,2,1,Month-to-month,Fiber Optic,15.64596698,241.0182456,1781.854862,3,4,4,3,3,5,4,3,False,True,False,True,True,False,False,False,False,True,True,False
181,4.0,59.0,"Some College, 1 or More Years, No Degree",Full Time,25519.91,Prefer not to answer,Yes,12.58697596,12,1,1,Month-to-month,Fiber Optic,23.00764441,239.8799022,2464.577489,4,3,3,4,3,4,4,3,False,False,True,True,True,False,False,False,False,True,True,True
182,7.0,23.0,Nursery School to 8th Grade,Full Time,46871.21,Male,No,8.221151632,10,0,0,One year,DSL,17.24924155,139.2626039,2392.203409,5,4,5,5,1,6,5,5,False,True,False,True,False,False,True,True,True,False,False,True
183,1.0,42.0,"Some College, 1 or More Years, No Degree",Full Time,77383.72,Male,Yes,10.43154214,12,0,0,Month-to-month,Fiber Optic,13.01107597,240.0359705,1664.19271,3,4,4,2,4,2,5,2,False,True,False,True,True,False,False,False,False,True,True,True
184,1.0,24.0,"Some College, 1 or More Years, No Degree",Full Time,47395.3,Female,Yes,12.86494455,11,3,0,Two Year,DSL,5.104082209,210.9942342,1433.616898,4,4,3,4,4,4,3,3,False,True,False,True,True,True,True,True,True,False,True,True
185,2.0,81.0,Bachelor's Degree,Full Time,90977.74,Female,No,10.198227,10,3,0,Two Year,DSL,3.521499924,146.8941358,823.4933243,4,4,2,2,4,3,3,4,False,True,True,True,True,False,True,False,False,False,False,False
188,1.0,53.0,Master's Degree,Full Time,51721.64,Female,No,9.449583271,12,2,0,One year,No service,36.19603,79.37456044,418.6206885,4,3,1,2,5,3,4,3,False,True,False,True,False,False,False,False,False,False,False,False
189,1.0,87.0,"9th Grade to 12th Grade, No Diploma",Full Time,41531.03,Female,No,5.622265645,13,2,0,Two Year,DSL,7.007695148,141.0594068,1181.991846,5,4,3,4,4,4,3,4,False,True,True,True,False,True,False,True,False,False,True,True
190,0.0,46.0,Bachelor's Degree,Full Time,33504.8,Female,No,9.726562155,14,1,0,One year,DSL,1.408375942,118.208419,733.4036934,4,4,5,4,5,4,4,3,False,False,False,True,False,False,False,False,False,True,False,True
193,0.0,33.0,Regular High School Diploma,Unemployed,31065.17,Female,No,12.96792817,9,2,1,Month-to-month,Fiber Optic,10.25635754,173.0313406,1261.032763,4,3,4,4,3,3,5,4,False,False,False,True,False,True,True,False,True,True,False,False
194,0.0,19.0,"9th Grade to 12th Grade, No Diploma",Full Time,32097.17,Female,Yes,13.39285711,14,1,1,Month-to-month,Fiber Optic,3.892407013,202.2148537,741.7766988,3,3,3,2,3,1,3,2,False,True,False,True,True,False,True,False,False,False,True,True
195,1.0,31.0,"Some College, 1 or More Years, No Degree",Part Time,23424.88,Male,Yes,16.68993581,12,2,1,Two Year,Fiber Optic,3.226996711,211.8578547,932.6084359,4,4,4,2,4,4,4,3,False,True,False,True,False,True,False,False,False,True,True,False
196,1.0,34.0,"Some College, 1 or More Years, No Degree",Full Time,35988.24,Female,No,11.8025558,9,0,0,One year,No service,15.87685513,140.0405498,1708.614019,5,5,5,6,2,5,6,5,False,False,True,True,False,True,True,False,False,False,True,False
197,4.0,43.0,Master's Degree,Full Time,35539.7,Male,No,8.245454579,11,0,1,Two Year,DSL,5.874064017,140.4453409,1363.58603,5,5,3,4,4,3,2,5,False,True,True,True,False,False,False,True,False,False,True,False
198,1.0,82.0,Nursery School to 8th Grade,Full Time,27959.34,Male,No,6.842044469,5,1,0,Month-to-month,Fiber Optic,36.19603,137.1507668,472.1057019,2,2,3,5,3,1,2,3,False,False,True,True,False,False,False,False,False,True,False,True
199,6.0,36.0,Bachelor's Degree,Full Time,52232.97,Female,No,7.728726815,13,1,0,Month-to-month,No service,2.905283283,101.8438362,558.2340556,2,2,1,5,4,3,4,3,False,False,False,True,False,False,True,False,False,False,False,False
200,1.0,48.0,Bachelor's Degree,Full Time,18198.59,Male,Yes,7.996493886,17,3,0,Month-to-month,Fiber Optic,36.19603,251.2063088,815.194738,4,3,4,3,3,3,3,5,False,True,True,True,True,False,False,True,False,True,True,True
201,0.0,53.0,Professional School Degree,Full Time,16851.94,Male,Yes,10.99292261,11,0,1,Month-to-month,No service,18.56165869,195.0369893,2007.303617,4,2,3,4,2,5,4,3,False,True,True,True,True,False,True,True,True,False,True,True
202,1.0,35.0,"Some College, 1 or More Years, No Degree",Student,33186.785,Prefer not to answer,Yes,11.17905717,16,1,0,Month-to-month,DSL,12.39088509,242.9275515,2088.48083,5,4,5,4,3,4,3,5,False,True,False,True,True,False,True,False,False,True,True,False
203,3.0,83.0,Regular High School Diploma,Full Time,44223.58,Female,No,8.339726664,15,2,0,Month-to-month,No service,36.19603,128.4458312,1430.761492,2,3,1,3,3,1,4,3,False,True,False,True,False,False,True,False,False,True,False,False
206,0.0,88.0,Regular High School Diploma,Unemployed,31934.04,Male,No,9.565037275,18,1,0,Month-to-month,Fiber Optic,3.043063167,173.7486679,617.542543,4,3,3,3,3,4,3,5,False,False,False,True,False,True,True,True,False,True,False,True
207,1.0,54.0,Bachelor's Degree,Full Time,26676.4,Female,No,9.449157817,8,0,0,One year,Fiber Optic,5.827112819,169.4114847,3382.424,2,3,2,3,5,2,3,2,False,True,False,True,True,False,False,False,False,True,False,False
208,1.0,46.0,"Some College, 1 or More Years, No Degree",Full Time,67211.95,Male,Yes,5.345632153,12,0,1,Month-to-month,No service,4.648958177,161.3456391,894.6733856,5,5,5,4,3,4,4,3,False,True,True,True,True,True,False,True,False,False,True,False
209,2.0,75.0,Regular High School Diploma,Full Time,33186.785,Female,No,11.80973568,14,1,0,Month-to-month,DSL,11.96274778,121.061571,1639.898269,4,4,4,4,2,5,5,4,False,True,False,True,False,True,False,False,False,True,False,True
210,1.0,53.0,Associate's Degree,Retired,33186.785,Male,No,11.66008875,11,0,1,Month-to-month,Fiber Optic,4.525864256,137.5151398,3382.424,4,3,4,3,5,4,3,3,False,False,False,False,False,False,False,False,False,True,False,False
211,0.0,51.0,No Schooling Completed,Unemployed,10606.59,Female,No,7.637502914,12,1,1,Two Year,Fiber Optic,8.038308899,207.0882684,1092.226042,4,3,3,5,3,5,5,4,True,True,False,True,True,True,True,False,True,True,False,False
212,3.0,81.0,"9th Grade to 12th Grade, No Diploma",Retired,92447.71,Female,No,14.82772628,12,0,0,One year,DSL,1.416592892,149.680349,757.0097075,4,4,4,3,3,3,3,3,False,False,False,True,True,True,True,False,False,False,False,True
213,0.0,53.0,Bachelor's Degree,Full Time,13612.16,Male,No,12.52705314,18,0,0,Month-to-month,No service,19.83504645,225.0692433,2301.850721,3,2,2,2,5,3,2,4,False,False,False,True,False,True,True,True,True,True,True,True
215,2.0,73.0,"Some College, 1 or More Years, No Degree",Unemployed,33186.785,Male,No,10.77879107,10,2,1,Month-to-month,No service,15.94935291,117.1667279,3382.424,4,4,3,2,5,3,2,4,False,True,True,True,False,False,False,False,True,True,False,False
216,1.0,53.0,Regular High School Diploma,Unemployed,33186.785,Male,No,11.25662827,12,1,1,Month-to-month,DSL,11.94550648,135.7269647,1536.589816,3,4,4,3,3,4,2,3,False,True,False,True,True,False,False,False,True,False,False,True
218,5.0,41.0,Nursery School to 8th Grade,Full Time,19097.94,Female,No,8.147436948,13,0,1,Two Year,DSL,21.29342532,125.7386793,2409.195918,3,2,3,2,5,4,2,2,False,True,True,True,True,False,False,False,False,False,False,False
219,1.0,53.0,GED or Alternative Credential,Full Time,11301.4,Female,No,10.08453268,11,0,0,One year,DSL,4.95598008,200.2278699,1342.862457,4,5,4,4,3,4,3,4,False,True,True,True,True,True,True,True,True,True,False,False
220,3.0,53.0,Regular High School Diploma,Full Time,17814.0,Female,Yes,17.58235715,14,0,0,Month-to-month,DSL,2.73951266,159.3345151,1046.054674,1,2,2,4,4,3,3,4,False,False,False,True,True,False,False,False,False,False,True,False
221,1.0,32.0,"Some College, Less than 1 Year",Full Time,22533.05,Female,Yes,10.47191807,13,1,1,One year,Fiber Optic,4.973046104,242.0777704,1204.479468,3,3,3,3,3,2,3,2,False,False,False,False,False,True,True,True,False,True,True,False
222,3.0,51.0,Regular High School Diploma,Retired,19974.4,Female,Yes,4.384853846,10,2,0,Month-to-month,Fiber Optic,10.28430068,254.0815401,1616.908193,3,3,2,3,4,2,2,2,False,True,False,True,True,True,False,True,False,True,True,False
223,1.0,46.0,Associate's Degree,Full Time,33186.785,Female,No,12.88572158,11,1,1,Two Year,Fiber Optic,2.581692044,135.7593412,345.0099528,3,4,2,5,3,4,3,3,False,True,True,True,False,False,True,False,False,False,False,False
224,1.0,53.0,Bachelor's Degree,Retired,10330.1,Male,Yes,7.418713911,9,1,0,Month-to-month,DSL,6.945736396,160.4473126,1427.088655,4,5,4,4,3,3,4,4,False,True,True,True,True,False,False,False,False,False,True,False
225,0.0,53.0,Associate's Degree,Full Time,15281.28,Male,No,15.33955781,8,3,0,Month-to-month,DSL,9.999416271,140.4855104,1452.334634,4,4,4,4,4,3,3,4,False,False,False,True,True,True,False,False,True,False,False,True
226,1.0,62.0,Bachelor's Degree,Full Time,11217.96,Male,Yes,11.62807867,15,2,0,Month-to-month,Fiber Optic,6.035737465,178.9084869,795.4957358,2,3,2,4,4,2,4,2,False,False,True,True,True,False,False,False,False,False,True,False
228,1.0,80.0,Bachelor's Degree,Student,20566.64,Female,Yes,6.577888464,10,1,0,One year,DSL,5.071456681,232.3004667,1402.20491,4,4,4,4,2,4,6,4,False,True,False,True,True,False,False,True,False,True,True,False
229,1.0,43.0,Regular High School Diploma,Full Time,36128.68,Male,Yes,11.17573274,12,1,1,Month-to-month,Fiber Optic,12.02106494,194.8797867,1447.196935,4,3,2,3,4,2,3,2,False,True,True,True,True,True,True,True,True,False,False,True
230,1.0,35.0,Professional School Degree,Full Time,33186.785,Male,Yes,9.189926627,10,1,0,Month-to-month,DSL,5.049303717,267.3195741,3382.424,4,4,2,3,4,3,4,3,True,True,True,True,True,False,True,True,True,True,True,True
