Unnamed: 0,Children,Age,Income,Bandwidth_GB_Year,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Responses,Solutions,Replacements,Reliability,Options,Respectfulness,Courteous,Listening,DummyGender,DummyChurn,DummyTechie,DummyContract,DummyPort_modem,DummyTablet,DummyInternetService,DummyPhone,DummyMultiple,DummyOnlineSecurity,DummyOnlineBackup,DummyDeviceProtection,DummyTechSupport,DummyStreamingMovies,DummyStreamingTV,DummyPaperlessBilling,Outage_sec_perweek
145,8.0,53.0,36342.31,882.1160656,15,2,0,2.733109234,217.4503781,5,4,4,4,3,5,5,3,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,15.38702472
146,1.0,74.0,33186.785,724.7803356,17,1,0,3.180102025,210.2222873,2,2,3,4,2,2,3,2,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,12.05074151
147,1.0,49.0,23204.98,3382.424,10,2,0,15.85983755,104.6070477,5,4,5,2,4,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.823213453
148,1.0,47.0,35302.52,1668.199119,16,1,1,11.73724209,263.0255063,2,3,2,4,4,3,2,2,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,14.42972975
149,4.0,20.0,33186.785,1124.353152,17,2,0,7.006240694,154.5935618,6,5,5,3,6,4,4,4,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,16.73300387
150,2.0,26.0,60398.06,3382.424,10,2,0,5.562130367,173.2698122,3,3,3,3,3,3,5,3,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,9.200556985
151,2.0,72.0,8115.88,1637.201426,8,0,1,14.53027663,219.0979664,2,3,3,5,3,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,7.873925555
152,1.0,41.0,33858.66,951.8524406,13,0,0,5.905906389,162.6872403,5,5,4,3,5,4,4,4,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,10.73651517
153,1.0,26.0,29950.47,1248.097652,12,2,1,3.260462654,184.2411228,3,4,3,3,4,4,4,4,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,11.6225905
154,4.0,55.0,49421.69,2220.255405,12,3,0,18.91276578,217.1759217,4,4,3,5,4,3,3,4,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,9.985758463
155,1.0,46.0,33186.785,1669.202417,11,2,1,14.25617986,220.8670688,3,4,4,4,2,5,3,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,9.261203343
156,0.0,87.0,15388.32,990.0555076,13,1,2,7.983887266,188.8828828,4,4,3,3,4,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,9.06736268
157,1.0,39.0,33186.785,967.9819136,9,2,1,5.969967132,175.495369,4,5,4,4,3,3,3,5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,7.519193234
158,0.0,53.0,47877.81,2190.259876,12,0,0,19.95277818,252.7773675,4,4,4,4,5,3,4,3,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,11.54405238
159,0.0,53.0,46154.17,1445.752781,13,1,0,14.85781115,129.8069322,3,4,4,1,3,4,4,4,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,10.22501535
160,0.0,50.0,107111.8,528.6553088,12,2,0,2.600063739,163.5417337,3,3,2,3,4,4,4,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,16.4453186
161,3.0,87.0,10403.59,1296.481055,13,2,1,11.92299244,181.6357117,4,3,4,3,4,3,4,3,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,9.848350148
162,3.0,76.0,22412.6,1195.393037,13,0,0,5.972864167,140.0267951,2,3,4,4,3,3,1,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,10.71627075
163,1.0,25.0,19476.27,3382.424,13,1,0,10.87555535,199.5164467,2,2,3,2,5,4,4,3,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,10.26769571
164,3.0,34.0,96382.76,3382.424,14,0,0,16.00330155,202.7881738,2,2,3,4,1,4,4,4,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,8.685938977
165,1.0,46.0,28022.56,1238.421347,11,0,1,12.63074989,158.567181,4,5,5,2,3,5,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,7.612883323
166,1.0,53.0,33186.785,847.110799,7,2,0,8.4944392,149.2144362,4,3,2,3,5,2,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,6.868690404
167,8.0,57.0,33186.785,1112.937102,12,1,1,8.044444101,151.1347447,5,6,4,4,3,5,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,10.39267899
168,3.0,58.0,87537.25,1623.045026,14,0,1,12.07358377,136.5814796,2,3,3,4,2,4,3,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,8.703192042
169,4.0,70.0,33186.785,1479.730181,12,0,0,10.21634248,187.906212,4,2,3,4,4,3,4,4,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,13.6104781
170,0.0,53.0,32653.51,2144.735024,7,1,0,15.50354683,166.2744191,3,3,3,2,7,3,4,3,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,5.661160853
171,1.0,31.0,35321.46,1522.289512,11,0,3,36.19603,161.0835097,2,3,3,5,4,3,2,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,11.71135346
172,0.0,38.0,49277.48,1974.780054,10,1,0,19.48900163,171.4896574,4,4,4,5,2,4,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,11.83990902
173,0.0,53.0,37297.82,1261.177198,11,0,0,10.01771765,205.4608577,2,2,4,4,4,5,4,4,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4.278562665
174,2.0,53.0,14928.96,939.7181324,14,2,0,7.34059599,147.6333142,3,4,4,2,4,3,2,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,17.72745923
175,3.0,66.0,33186.785,1357.062854,11,3,2,12.64742067,163.4094824,4,4,3,4,4,4,5,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,12.17520352
176,1.0,58.0,87535.71,1456.887443,15,0,1,8.850426839,150.2503098,3,2,3,3,4,2,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,38.84239397
177,6.0,51.0,63166.87,937.5863866,11,2,0,3.701557118,208.2316853,3,4,4,3,4,4,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6.716441223
178,1.0,34.0,11856.81,830.1193011,14,1,0,2.976033785,194.0602663,3,2,3,3,4,4,3,4,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,12.96882577
179,1.0,53.0,27326.79,737.8564608,14,1,0,5.522376826,175.0764532,3,4,2,3,4,4,4,4,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,8.006243337
180,1.0,53.0,12779.23,1781.854862,9,2,1,15.64596698,241.0182456,3,4,4,3,3,5,4,3,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,13.44168712
181,4.0,59.0,25519.91,2464.577489,12,1,1,23.00764441,239.8799022,4,3,3,4,3,4,4,3,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,12.58697596
182,7.0,23.0,46871.21,2392.203409,10,0,0,17.24924155,139.2626039,5,4,5,5,1,6,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,8.221151632
183,1.0,42.0,77383.72,1664.19271,12,0,0,13.01107597,240.0359705,3,4,4,2,4,2,5,2,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,10.43154214
184,1.0,24.0,47395.3,1433.616898,11,3,0,5.104082209,210.9942342,4,4,3,4,4,4,3,3,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,12.86494455
185,2.0,81.0,90977.74,823.4933243,10,3,0,3.521499924,146.8941358,4,4,2,2,4,3,3,4,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,10.198227
186,8.0,78.0,135727.71,1468.357421,14,0,0,8.08137067,107.2768979,3,3,3,3,5,2,4,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.83533213
187,1.0,53.0,47726.25,590.7765801,8,5,0,1.875430489,152.4044424,1,3,2,3,4,3,3,3,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,8.076759639
188,1.0,53.0,51721.64,418.6206885,12,2,0,36.19603,79.37456044,4,3,1,2,5,3,4,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9.449583271
189,1.0,87.0,41531.03,1181.991846,13,2,0,7.007695148,141.0594068,5,4,3,4,4,4,3,4,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,5.622265645
190,0.0,46.0,33504.8,733.4036934,14,1,0,1.408375942,118.208419,4,4,5,4,5,4,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9.726562155
191,8.0,56.0,34197.3,1719.173387,14,2,1,11.64983735,219.2027657,5,6,4,4,2,3,5,4,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,14.81062846
192,1.0,53.0,11518.58,3382.424,11,3,0,2.964559883,179.4974765,2,2,1,5,3,4,4,3,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,40.45405338
193,0.0,33.0,31065.17,1261.032763,9,2,1,10.25635754,173.0313406,4,3,4,4,3,3,5,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12.96792817
194,0.0,19.0,32097.17,741.7766988,14,1,1,3.892407013,202.2148537,3,3,3,2,3,1,3,2,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,13.39285711
195,1.0,31.0,23424.88,932.6084359,12,2,1,3.226996711,211.8578547,4,4,4,2,4,4,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,16.68993581
196,1.0,34.0,35988.24,1708.614019,9,0,0,15.87685513,140.0405498,5,5,5,6,2,5,6,5,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,11.8025558
197,4.0,43.0,35539.7,1363.58603,11,0,1,5.874064017,140.4453409,5,5,3,4,4,3,2,5,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,8.245454579
198,1.0,82.0,27959.34,472.1057019,5,1,0,36.19603,137.1507668,2,2,3,5,3,1,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,6.842044469
199,6.0,36.0,52232.97,558.2340556,13,1,0,2.905283283,101.8438362,2,2,1,5,4,3,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.728726815
200,1.0,48.0,18198.59,815.194738,17,3,0,36.19603,251.2063088,4,3,4,3,3,3,3,5,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,7.996493886
201,0.0,53.0,16851.94,2007.303617,11,0,1,18.56165869,195.0369893,4,2,3,4,2,5,4,3,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,10.99292261
202,1.0,35.0,33186.785,2088.48083,16,1,0,12.39088509,242.9275515,5,4,5,4,3,4,3,5,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,11.17905717
203,3.0,83.0,44223.58,1430.761492,15,2,0,36.19603,128.4458312,2,3,1,3,3,1,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,8.339726664
204,0.0,20.0,33343.73,822.3008694,14,1,0,3.86023041,159.4921694,3,3,3,5,4,3,3,4,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,40.90444776
205,0.0,25.0,30664.56,2059.200998,13,4,0,17.72593456,240.4725051,2,3,3,4,3,4,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,9.937781234
206,0.0,88.0,31934.04,617.542543,18,1,0,3.043063167,173.7486679,4,3,3,3,3,4,3,5,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,9.565037275
207,1.0,54.0,26676.4,3382.424,8,0,0,5.827112819,169.4114847,2,3,2,3,5,2,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,9.449157817
208,1.0,46.0,67211.95,894.6733856,12,0,1,4.648958177,161.3456391,5,5,5,4,3,4,4,3,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,5.345632153
209,2.0,75.0,33186.785,1639.898269,14,1,0,11.96274778,121.061571,4,4,4,4,2,5,5,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,11.80973568
210,1.0,53.0,33186.785,3382.424,11,0,1,4.525864256,137.5151398,4,3,4,3,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.66008875
211,0.0,51.0,10606.59,1092.226042,12,1,1,8.038308899,207.0882684,4,3,3,5,3,5,5,4,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,7.637502914
212,3.0,81.0,92447.71,757.0097075,12,0,0,1.416592892,149.680349,4,4,4,3,3,3,3,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,14.82772628
213,0.0,53.0,13612.16,2301.850721,18,0,0,19.83504645,225.0692433,3,2,2,2,5,3,2,4,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,12.52705314
214,3.0,53.0,13765.39,2401.406545,8,2,0,15.85002222,262.467632,5,4,5,5,2,4,4,3,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,46.51160684
215,2.0,73.0,33186.785,3382.424,10,2,1,15.94935291,117.1667279,4,4,3,2,5,3,2,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,10.77879107
216,1.0,53.0,33186.785,1536.589816,12,1,1,11.94550648,135.7269647,3,4,4,3,3,4,2,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,11.25662827
217,8.0,53.0,52143.7,2153.778421,14,1,1,16.03360405,217.5311821,3,4,4,4,3,2,3,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,8.578383742
218,5.0,41.0,19097.94,2409.195918,13,0,1,21.29342532,125.7386793,3,2,3,2,5,4,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,8.147436948
219,1.0,53.0,11301.4,1342.862457,11,0,0,4.95598008,200.2278699,4,5,4,4,3,4,3,4,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,10.08453268
220,3.0,53.0,17814.0,1046.054674,14,0,0,2.73951266,159.3345151,1,2,2,4,4,3,3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17.58235715
221,1.0,32.0,22533.05,1204.479468,13,1,1,4.973046104,242.0777704,3,3,3,3,3,2,3,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,10.47191807
222,3.0,51.0,19974.4,1616.908193,10,2,0,10.28430068,254.0815401,3,3,2,3,4,2,2,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,4.384853846
223,1.0,46.0,33186.785,345.0099528,11,1,1,2.581692044,135.7593412,3,4,2,5,3,4,3,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,12.88572158
224,1.0,53.0,10330.1,1427.088655,9,1,0,6.945736396,160.4473126,4,5,4,4,3,3,4,4,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,7.418713911
225,0.0,53.0,15281.28,1452.334634,8,3,0,9.999416271,140.4855104,4,4,4,4,4,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15.33955781
226,1.0,62.0,11217.96,795.4957358,15,2,0,6.035737465,178.9084869,2,3,2,4,4,2,4,2,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,11.62807867
227,1.0,57.0,17516.0,3382.424,13,0,1,9.004964377,156.4142359,5,6,4,4,5,5,5,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,40.37825997
228,1.0,80.0,20566.64,1402.20491,10,1,0,5.071456681,232.3004667,4,4,4,4,2,4,6,4,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,6.577888464
229,1.0,43.0,36128.68,1447.196935,12,1,1,12.02106494,194.8797867,4,3,2,3,4,2,3,2,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,11.17573274
230,1.0,35.0,33186.785,3382.424,10,1,0,5.049303717,267.3195741,4,4,2,3,4,3,4,3,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,9.189926627
231,1.0,63.0,25985.06,1707.641161,11,1,0,18.17247008,148.1522435,3,3,3,4,4,4,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7.689595509
232,1.0,63.0,10909.79,2181.752793,15,2,0,15.31997698,219.7040269,3,4,5,4,3,3,3,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,11.80768461
233,1.0,27.0,41151.14,1575.683555,11,3,0,16.0708543,156.7666268,3,3,4,6,2,4,4,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,7.555277641
234,4.0,19.0,33186.785,1029.489242,14,3,0,7.873371451,128.8304885,2,3,3,5,3,4,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,11.60411689
235,1.0,53.0,20414.07,2370.184448,12,1,1,23.62866494,137.9086117,2,2,1,5,5,2,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,4.670466685
236,0.0,42.0,41412.1,3309.919373,8,1,0,25.8634566,255.2383034,2,3,3,2,5,2,4,2,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,12.57508459
237,1.0,53.0,33186.785,1623.273925,16,1,0,9.405224809,197.9321043,3,2,2,4,2,4,4,4,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,10.87949437
238,1.0,72.0,33186.785,1146.199921,12,2,0,12.84490034,179.8599108,3,4,4,5,3,4,4,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,9.257179563
239,1.0,61.0,15930.45,3382.424,10,0,1,16.59325254,175.8553926,3,4,3,3,4,4,3,3,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,18.29186826
240,1.0,53.0,25611.29,2512.36494,11,0,0,20.35456039,187.5045874,4,4,4,3,3,4,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,13.33224185
241,1.0,68.0,9428.86,1297.388488,7,0,1,12.00925702,169.7444432,4,4,4,3,4,3,3,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,11.7586707
242,1.0,53.0,33186.785,283.39178,17,2,1,36.19603,114.1050377,2,3,3,4,4,3,2,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.653426565
243,1.0,53.0,118022.06,1947.7853,11,2,0,14.20349453,181.3208115,4,3,3,3,3,2,3,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,34.94906329
244,1.0,63.0,33186.785,849.1972541,10,1,1,4.98152586,207.8099902,2,2,4,3,4,1,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,10.48699635
245,0.0,53.0,33186.785,2131.359827,12,0,2,23.12150846,146.747472,3,3,3,3,3,3,3,2,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,10.42148621
246,1.0,41.0,37706.85,1464.035068,14,0,0,6.307178205,199.2509953,2,3,3,4,3,2,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,13.25393818
247,2.0,63.0,33186.785,1381.538548,13,1,0,36.19603,137.1867747,5,4,4,2,5,2,4,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,7.488730309
248,4.0,56.0,16608.27,1248.626874,14,0,0,12.00466914,134.1063129,2,3,2,3,4,3,3,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,6.248246693
249,1.0,27.0,25146.14,558.3751762,6,0,0,2.243757398,148.3289481,3,3,3,5,1,4,4,5,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,10.21678144
250,1.0,47.0,58882.35,676.2178659,18,0,0,1.583394702,198.5826126,4,4,3,3,3,3,3,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,8.597546696
251,4.0,42.0,31809.46,3382.424,14,2,0,14.23487852,161.4640472,2,2,3,3,3,4,3,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,14.00402972
252,0.0,72.0,33186.785,1811.964373,14,0,0,36.19603,209.3965353,4,4,2,4,5,3,3,6,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,8.566023747
253,3.0,58.0,70476.82,1066.632555,9,2,0,36.19603,160.1119281,4,4,2,3,3,5,4,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3.710999063
254,0.0,33.0,33186.785,1514.131966,12,3,0,9.740709475,189.9787341,2,2,3,4,5,2,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,7.584657379
255,6.0,87.0,35060.94,1189.549671,8,0,1,1.213704886,201.5836387,3,2,1,4,3,4,4,4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,9.683513869
256,0.0,34.0,66055.53,3382.424,11,2,0,11.86252419,132.6136411,2,2,2,4,2,4,4,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,5.40110948
257,7.0,76.0,91335.76,1078.291303,11,1,0,2.416685985,142.1789205,3,4,4,2,5,4,3,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,11.69090237
258,1.0,38.0,54349.75,854.2977548,21,0,1,6.73327535,115.522878,4,4,5,2,2,4,4,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,14.57280157
259,0.0,53.0,75042.1,1489.077486,12,1,1,6.549035393,233.6329328,4,5,4,4,5,3,5,3,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,4.121214508
260,1.0,53.0,91001.1,1649.312808,8,1,0,10.57197066,242.8317384,3,2,1,3,5,3,3,6,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,8.488272515
261,4.0,19.0,44426.28,905.1959227,20,0,0,36.19603,202.4930715,3,2,4,3,3,3,4,2,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,6.319517061
262,0.0,87.0,63284.16,684.6318529,16,1,1,36.19603,124.2532217,5,5,5,5,4,4,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,9.06359011
263,3.0,75.0,14039.21,1662.533055,5,1,0,10.23679934,175.5867291,6,6,5,2,3,4,5,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,9.180979874
264,1.0,37.0,12453.24,2436.57146,14,0,1,14.96503088,226.9982991,5,5,5,2,5,4,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,11.85600359
265,1.0,52.0,15934.12,2677.74041,12,0,1,23.79323993,275.1341134,4,4,5,3,3,4,3,4,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,4.255766515
266,0.0,24.0,48314.4,1779.309609,14,1,0,11.45675389,286.6410116,2,2,2,5,4,4,4,3,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,10.26974039
267,1.0,53.0,5511.77,1494.716409,19,0,0,11.04076215,177.5570863,3,4,3,4,3,4,5,6,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,8.384308968
268,3.0,19.0,10701.11,1740.72604,19,0,1,7.425503428,218.6268875,3,2,4,3,3,5,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8.265164827
269,1.0,78.0,10767.15,704.7552669,13,0,0,2.411712843,196.9244916,3,3,4,4,2,3,3,4,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,13.9815165
270,1.0,61.0,13493.63,558.4710883,15,1,1,2.009542213,194.8654752,5,6,3,3,3,4,5,3,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,13.02545975
271,1.0,53.0,25071.58,1282.279049,15,0,0,9.068119482,176.1642768,2,2,1,1,4,3,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,12.65891682
272,0.0,53.0,33186.785,3382.424,11,0,1,1.926789854,148.4169806,3,3,4,5,5,4,2,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7.052670539
273,0.0,49.0,27976.63,3382.424,8,2,1,11.77389421,134.2011031,4,4,4,2,4,2,3,2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,11.98700279
274,0.0,41.0,33186.785,394.0148722,10,3,0,2.585228303,157.8393901,1,2,2,2,2,3,3,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,6.704694053
275,0.0,53.0,33186.785,1302.230824,9,2,1,36.19603,254.3156496,3,2,3,4,3,4,5,3,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,15.28332393
276,1.0,60.0,6517.94,970.4682919,13,0,0,9.532523799,136.0684912,4,4,5,4,3,5,4,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,5.780935349
277,1.0,70.0,33186.785,2522.88913,13,0,0,23.103996,235.1405157,4,5,4,4,3,4,5,4,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,4.556738662
278,0.0,23.0,13194.33,3382.424,9,0,0,5.104873611,147.8998491,4,4,4,4,3,4,6,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,13.86242114
279,2.0,53.0,63963.36,1537.109931,8,1,0,6.877942744,233.0915604,4,3,3,3,4,3,3,3,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,4.013304124
280,1.0,63.0,33186.785,1961.923965,13,3,0,21.17839683,136.9025126,3,4,4,5,4,4,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,5.434572778
281,2.0,88.0,36315.29,676.1747964,16,3,0,1.586331702,130.7279929,4,3,3,3,4,3,3,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,8.066874491
282,0.0,44.0,5009.07,929.2607767,18,3,0,3.778174405,244.0736258,4,3,5,3,3,4,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,12.74139039
283,1.0,49.0,33186.785,1849.484087,17,0,0,11.58276897,187.3277394,4,4,4,3,3,4,3,4,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,9.98358513
284,8.0,53.0,54779.76,1998.680227,14,0,0,11.62258922,234.0731224,3,3,3,5,3,4,4,5,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,17.70183925
285,1.0,69.0,36453.31,1898.877878,8,1,0,20.78013031,159.7033775,3,3,4,3,4,2,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,10.68844836
286,2.0,60.0,11250.71,992.3501481,16,1,1,3.940297464,160.1596912,3,3,5,5,2,4,4,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11.14725719
287,0.0,53.0,65951.35,994.6354785,11,0,0,11.38099891,137.8653714,4,4,3,4,3,3,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.358333933
288,8.0,62.0,15292.25,954.0290712,14,0,1,1.473304337,272.7876946,5,5,5,4,3,5,3,5,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,44.7082921
289,0.0,26.0,41879.1,3382.424,11,0,1,12.75609778,116.0542258,3,3,3,3,4,3,3,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.90672795
290,0.0,53.0,33186.785,1297.050577,10,0,1,6.253919786,211.0760647,3,3,4,3,4,4,5,4,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,11.4103773
291,2.0,82.0,68122.23,1746.405243,18,0,0,18.9537053,198.9185978,2,3,2,3,4,1,2,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,38.17398632
292,2.0,40.0,39468.79,1698.465833,11,1,1,9.640061615,196.5606487,3,3,4,3,5,2,4,3,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,9.118043425
